"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"CEGHXJDZ","journalArticle","2023","Ma, Gehua; Yan, Rui; Tang, Huajin","Exploiting noise as a resource for computation and learning in spiking neural networks","Patterns","","2666-3899","10.1016/j.patter.2023.100831","https://www.sciencedirect.com/science/article/pii/S2666389923002003","Networks of spiking neurons underpin the extraordinary information-processing capabilities of the brain and have become pillar models in neuromorphic artificial intelligence. Despite extensive research on spiking neural networks (SNNs), most studies are established on deterministic models, overlooking the inherent non-deterministic, noisy nature of neural computations. This study introduces the noisy SNN (NSNN) and the noise-driven learning (NDL) rule by incorporating noisy neuronal dynamics to exploit the computational advantages of noisy neural processing. The NSNN provides a theoretical framework that yields scalable, flexible, and reliable computation and learning. We demonstrate that this framework leads to spiking neural models with competitive performance, improved robustness against challenging perturbations compared with deterministic SNNs, and better reproducing probabilistic computation in neural coding. Generally, this study offers a powerful and easy-to-use tool for machine learning, neuromorphic intelligence practitioners, and computational neuroscience researchers.","2023-10-13","2026-03-07 17:04:08","2026-03-07 17:04:08","2026-03-07 17:04:08","100831","","10","4","","Patterns","","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/PQJ5Z7MP/Ma et al. - 2023 - Exploiting noise as a resource for computation and learning in spiking neural networks.pdf; /Users/szymon/Zotero/storage/85D8FSDX/S2666389923002003.html","","","dynamic system; neural coding; neuromorphic intelligence; noise-driven learning; noisy spiking neural network; probabilistic graphical model; spiking neural network; surrogate gradient","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F38VXXAK","journalArticle","2026","Hintze, Arend; Proschinger Åström, Frida; Schossau, Jory","Autonomous language-image generation loops converge to generic visual motifs","Patterns","","2666-3899","10.1016/j.patter.2025.101451","https://www.sciencedirect.com/science/article/pii/S2666389925002995","Autonomous AI-to-AI creative systems promise new frontiers in machine creativity, yet we show that they systematically converge toward generic outputs. We built iterative feedback loops between Stable Diffusion XL (SDXL; image generation) and Large Language and Vision Assistant (LLaVA; image description), forming autonomous text → image → text → image cycles. Across 700 trajectories with diverse prompts and 7 temperature settings over 100 iterations, all runs converged to nearly identical visuals—what we term “visual elevator music.” Quantitative analysis revealed just 12 dominant motifs with commercially safe aesthetics, such as stormy lighthouses and palatial interiors. This convergence persisted across model pairs, indicating structural limits in cross-modal AI creativity. The effect mirrors human cultural transmission, where iterated learning amplifies cognitive biases, but here, diversity collapses entirely as AI loops gravitate to high-probability attractors in training data. Our findings expose hidden homogenizing tendencies in current architectures and underscore the need for anti-convergence mechanisms and sustained human-AI interplay to preserve creative diversity.","2026-01-09","2026-03-07 17:04:27","2026-03-07 17:04:27","2026-03-07 17:04:27","101451","","1","7","","Patterns","","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/JR8CWSAG/Hintze et al. - 2026 - Autonomous language-image generation loops converge to generic visual motifs.pdf; /Users/szymon/Zotero/storage/E9TKGGT5/S2666389925002995.html","","","attractor dynamics; autonomous AI systems; computational creativity; convergence; drift; generative AI; large language model; vision-language models","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KNE62USC","journalArticle","2023","Zhou, Wanyun; Liu, Yufei; Li, Yingxin; Kong, Siqi; Wang, Weilin; Ding, Boyun; Han, Jiyun; Mou, Chaozhou; Gao, Xin; Liu, Juntao","TriNet: A tri-fusion neural network for the prediction of anticancer and antimicrobial peptides","Patterns","","2666-3899","10.1016/j.patter.2023.100702","https://www.sciencedirect.com/science/article/pii/S2666389923000399","The accurate identification of anticancer peptides (ACPs) and antimicrobial peptides (AMPs) remains a computational challenge. We propose a tri-fusion neural network termed TriNet for the accurate prediction of both ACPs and AMPs. The framework first defines three kinds of features to capture the peptide information contained in serial fingerprints, sequence evolutions, and physicochemical properties, which are then fed into three parallel modules: a convolutional neural network module enhanced by channel attention, a bidirectional long short-term memory module, and an encoder module for training and final classification. To achieve a better training effect, TriNet is trained via a training approach using iterative interactions between the samples in the training and validation datasets. TriNet is tested on multiple challenging ACP and AMP datasets and exhibits significant improvements over various state-of-the-art methods. The web server and source code of TriNet are respectively available at http://liulab.top/TriNet/server and https://github.com/wanyunzh/TriNet.","2023-03-10","2026-03-07 17:05:10","2026-03-07 17:05:10","2026-03-07 17:05:10","100702","","3","4","","Patterns","TriNet","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/XSZMJU98/Zhou et al. - 2023 - TriNet A tri-fusion neural network for the prediction of anticancer and antimicrobial peptides.pdf; /Users/szymon/Zotero/storage/2QZF27TB/S2666389923000399.html","","","anticancer peptides; antimicrobial peptides; training approach; tri-fusion neural network","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7S7UIG77","journalArticle","2022","Damgaard, Malte Rørmose; Pedersen, Rasmus; Bak, Thomas","Toward an idiomatic framework for cognitive robotics","Patterns","","2666-3899","10.1016/j.patter.2022.100533","https://www.sciencedirect.com/science/article/pii/S2666389922001301","Inspired by the “cognitive hourglass” model presented by the researchers behind the cognitive architecture called Sigma, we propose a framework for developing cognitive architectures for cognitive robotics. The main purpose of the proposed framework is to ease development of cognitive architectures by encouraging cooperation and re-use of existing results. This is done by proposing a framework dividing development of cognitive architectures into a series of layers that can be considered partly in isolation, some of which directly relate to other research fields. Finally, we introduce and review some topics essential for the proposed framework. We also outline a set of applications.","2022-07-08","2026-03-07 17:05:27","2026-03-07 17:05:27","2026-03-07 17:05:27","100533","","7","3","","Patterns","","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/KUNWHYM5/Damgaard et al. - 2022 - Toward an idiomatic framework for cognitive robotics.pdf; /Users/szymon/Zotero/storage/CB45T75Q/S2666389922001301.html","","","cognitive architecture; cognitive robotics; framework; message-passing algorithm; probabilistic graphical model; probabilistic inference; probabilistic programming; probabilistic programming language; robotics; stochastic variational inference; variational inference","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YQ35FCIK","journalArticle","2022","Shen, Guobin; Zhao, Dongcheng; Zeng, Yi","Backpropagation with biologically plausible spatiotemporal adjustment for training deep spiking neural networks","Patterns","","2666-3899","10.1016/j.patter.2022.100522","https://www.sciencedirect.com/science/article/pii/S2666389922001192","The spiking neural network (SNN) mimics the information-processing operation in the human brain. Directly applying backpropagation to the training of the SNN still has a performance gap compared with traditional deep neural networks. To address the problem, we propose a biologically plausible spatial adjustment that rethinks the relationship between membrane potential and spikes and realizes a reasonable adjustment of gradients to different time steps. It precisely controls the backpropagation of the error along the spatial dimension. Secondly, we propose a biologically plausible temporal adjustment to make the error propagate across the spikes in the temporal dimension, which overcomes the problem of the temporal dependency within a single spike period of traditional spiking neurons. We have verified our algorithm on several datasets, and the experimental results have shown that our algorithm greatly reduces network latency and energy consumption while also improving network performance.","2022-06-10","2026-03-07 17:05:42","2026-03-07 17:05:42","2026-03-07 17:05:42","100522","","6","3","","Patterns","","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/YWS277CT/Shen et al. - 2022 - Backpropagation with biologically plausible spatiotemporal adjustment for training deep spiking neur.pdf; /Users/szymon/Zotero/storage/LIVZAPR5/S2666389922001192.html","","","backpropagation; biologically plausible spatial adjustment; biologically plausible temporal adjustment; low energy consumption; low latency; SNN; spiking neural network; surrogate gradient","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M3FFB5K9","journalArticle","2026","Andersen, Nina Haugland; Tkalich, Anastasiia; Moe, Nils Brede; Šmite, Darja; Söderbom, Asgaut Mjølne; Hast, Ola; Stray, Viktoria","Integrating pair programming as a work practice","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2025.112730","https://www.sciencedirect.com/science/article/pii/S0164121225003991","Context: Pair programming (PP) is more relevant than ever. As modern systems grow in complexity, knowledge sharing and collaboration across teams have become essential. However, despite well-documented benefits of PP, its adoption remains inconsistent across software teams. Objective: This study aims to understand the factors that facilitate or hinder team members’ adoption as well as lasting engagement in PP. Method: We have conducted an exploratory single-case study in a mature agile company in Norway. We collected data through two rounds of interviews with team members in different roles and performed a thematic analysis of the interviews. Results: Our key finding is that multiple factors, related to the perceptions of how PP contributes to daily work, social dynamics and learning, efforts associated with engaging in PP sessions, company and team attitudes, resources, infrastructure, and task characteristics, affect PP engagement. Conclusion: Long-term engagement in PP requires expected benefits with the practice being confirmed in firsthand experiences. Adapting the practice to each unique team, with insights drawn from collective learning, is also beneficial. Our findings will be beneficial for software practitioners seeking to make PP an integrated part of their team’s workflow.","2026-04-01","2026-03-07 17:06:15","2026-03-07 17:06:15","2026-03-07 17:06:15","112730","","","234","","Journal of Systems and Software","","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/WJ5CQAK2/Andersen et al. - 2026 - Integrating pair programming as a work practice.pdf; /Users/szymon/Zotero/storage/K3LXPII8/S0164121225003991.html","","","Agile; Pair programming; Software engineering; Work practice","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QFQ3YTZ6","journalArticle","2025","Corrêa, Nicholas Kluge; Sen, Aniket; Falk, Sophia; Fatimah, Shiza","Tucano: Advancing neural text generation for Portuguese","Patterns","","2666-3899","10.1016/j.patter.2025.101325","https://www.sciencedirect.com/science/article/pii/S2666389925001734","Natural language processing has seen substantial progress in recent years. However, current deep-learning-based language models demand extensive data and computational resources. This data-intensive paradigm has led to a divide between high-resource languages, where development is thriving, and low-resource languages, which lag behind. To address this disparity, this study introduces a new set of resources to advance neural text generation for Portuguese. Here, we document the development of GigaVerbo, a Portuguese text corpus amounting to 200 billion tokens. Using this corpus, we trained Tucano, a family of decoder-only transformer models. Our models consistently outperform comparable Portuguese and multilingual models on several benchmarks. All models, datasets, and tools developed in this work are openly available to the community to support reproducible research.","2025-11-14","2026-03-07 17:07:02","2026-03-07 17:07:02","2026-03-07 17:07:02","101325","","11","6","","Patterns","Tucano","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/ENHBMLW5/Corrêa et al. - 2025 - Tucano Advancing neural text generation for Portuguese.pdf; /Users/szymon/Zotero/storage/LFDVDT4Y/S2666389925001734.html","","","gigaverbo; language modeling; large language models; low-resource languages; natural language processing; neural text generation; open source; Portuguese; tucano","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CMGDMM94","journalArticle","2026","Umar Zeshan, Muhammad; Ibiyo, Motunrayo; Di Sipio, Claudio; Nguyen, Phuong T.; Di Ruscio, Davide","Many hands make light work: An LLM-based multi-agent system for detecting malicious PyPI packages","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2026.112792","https://www.sciencedirect.com/science/article/pii/S0164121226000269","Malicious code in open-source repositories such as PyPI poses a growing threat to software supply chains. Traditional rule-based tools often overlook the semantic patterns in source code that are crucial for identifying adversarial components. Large language models (LLMs) show promise for software analysis, yet their use in interpretable and modular security pipelines remains limited. This paper presents LAMPS, a multi-agent system that employs collaborative LLMs to detect malicious PyPI packages. The system consists of four role-specific agents for package retrieval, file extraction, classification, and verdict aggregation, coordinated through the CrewAI framework. A prototype combines a fine-tuned CodeBERT model for classification with LLaMA 3 agents for contextual reasoning. LAMPS has been evaluated on two complementary datasets: D1, a balanced collection of 6000 setup.py files, and D2, a realistic multi-file dataset with 1296 files and natural class imbalance. On D1, LAMPS achieves 97.7% accuracy, surpassing MPHunter and TD-IDF stacking models–two state-of-the-art approaches. On D2, it reaches 99.5% accuracy and 99.5% balanced accuracy, outperforming RAG-based approaches and fine-tuned single-agent baselines. McNemar’s test confirmed these improvements as highly significant. The results demonstrate the feasibility of distributed LLM reasoning for malicious code detection and highlight the benefits of modular multi-agent designs in software supply chain security.","2026-06-01","2026-03-07 17:07:46","2026-03-07 17:07:46","2026-03-07 17:07:46","112792","","","236","","Journal of Systems and Software","Many hands make light work","","","","","","","","","","","","ScienceDirect","","","","/Users/szymon/Zotero/storage/FPYGR6ZW/Umar Zeshan et al. - 2026 - Many hands make light work An LLM-based multi-agent system for detecting malicious PyPI packages.pdf; /Users/szymon/Zotero/storage/8RQNSC5X/S0164121226000269.html","","","LLMs; Malicious PyPI package; Multi-agent systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26EGLF7B","journalArticle","2026","","Prewired static visual receptive fields for environment-agnostic perception","Patterns","","2666-3899","10.1016/j.patter.2025.101475","https://www.sciencedirect.com/science/article/pii/S266638992500323X","Biological brains can effortlessly adapt to continuously changing stimulus environments, whereas conventional deep neural networks (DNNs) remain highl…","2026-02-13","2026-03-07 17:08:48","2026-03-07 17:08:48","2026-03-07 17:08:48","101475","","2","7","","","","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/DD3NT4JH/2026 - Prewired static visual receptive fields for environment-agnostic perception.pdf; /Users/szymon/Zotero/storage/GLZE5G9R/S266638992500323X.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8QHQ2T35","journalArticle","2026","","Mapping the landscape of algorithmic management in gig economy: A bibliometric analysis","International Journal of Information Management Data Insights","","2667-0968","10.1016/j.jjimei.2026.100402","https://www.sciencedirect.com/science/article/pii/S2667096826000157","Algorithmic management has become a prominent feature of contemporary organizations, particularly in platform-mediated and data-intensive work context…","2026-06-01","2026-03-07 17:09:31","2026-03-07 17:09:31","2026-03-07 17:09:31","100402","","1","6","","","Mapping the landscape of algorithmic management in gig economy","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/DTAQF6VD/2026 - Mapping the landscape of algorithmic management in gig economy A bibliometric analysis.pdf; /Users/szymon/Zotero/storage/C8GRRE4C/S2667096826000157.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44NTPUER","journalArticle","2025","","The DevSafeOps dilemma: A systematic literature review on rapidity in safe autonomous driving development and operation","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2025.112555","https://www.sciencedirect.com/science/article/pii/S0164121225002249","Developing autonomous driving (AD) systems is challenging due to the complexity of the systems and the need to assure their safe and reliable operatio…","2025-12-01","2026-03-07 17:10:29","2026-03-07 17:10:29","2026-03-07 17:10:29","112555","","","230","","","The DevSafeOps dilemma","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/WREEGGU8/2025 - The DevSafeOps dilemma A systematic literature review on rapidity in safe autonomous driving develo.pdf; /Users/szymon/Zotero/storage/RDVBWWHE/S0164121225002249.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"53A2LB6F","journalArticle","2023","","Identification and classification of transportation disaster tweets using improved bidirectional encoder representations from transformers","International Journal of Information Management Data Insights","","2667-0968","10.1016/j.jjimei.2023.100154","https://www.sciencedirect.com/science/article/pii/S2667096823000010","Social Media today has become the most relevant and affordable platform to express one's views in real-time. The #Endsars protest in Nigeria and the C…","2023-04-01","2026-03-07 17:11:18","2026-03-07 17:11:18","2026-03-07 17:11:18","100154","","1","3","","","","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/2QCQ2N79/2023 - Identification and classification of transportation disaster tweets using improved bidirectional enc.pdf; /Users/szymon/Zotero/storage/JLR7J92C/S2667096823000010.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SCCY25U7","journalArticle","2026","","Impact of code context and prompting strategies on automated unit test generation with modern general-purpose large language models","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2026.112834","https://www.sciencedirect.com/science/article/pii/S0164121226000683","Generative AI is gaining increasing attention in software engineering, where testing remains an indispensable reliability mechanism. According to the …","2026-07-01","2026-03-07 17:11:48","2026-03-07 17:11:48","2026-03-07 17:11:48","112834","","","237","","","","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/WG3VEG2Y/2026 - Impact of code context and prompting strategies on automated unit test generation with modern genera.pdf; /Users/szymon/Zotero/storage/JQ587FAN/S0164121226000683.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZCEKX4WK","journalArticle","2026","","Assessing small language models for code generation: An empirical study with benchmarks","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2026.112815","https://www.sciencedirect.com/science/article/pii/S016412122600049X","The recent advancements of Small Language Models (SLMs) have opened new possibilities for efficient code generation. SLMs offer lightweight and cost-e…","2026-06-01","2026-03-07 17:12:19","2026-03-07 17:12:19","2026-03-07 17:12:19","112815","","","236","","","Assessing small language models for code generation","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/V2RZI8KT/2026 - Assessing small language models for code generation An empirical study with benchmarks.pdf; /Users/szymon/Zotero/storage/V6429WKS/S016412122600049X.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9GBL67X7","journalArticle","2026","","Recent developments in software engineering for systems-of-systems and software ecosystems","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2026.112819","https://www.sciencedirect.com/science/article/pii/S0164121226000531","The increasing scale, distribution, and interconnection of software-intensive systems continue to change the landscape of software engineering researc…","2026-06-01","2026-03-07 17:12:48","2026-03-07 17:12:48","2026-03-07 17:12:48","112819","","","236","","","","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/CU4QATKW/2026 - Recent developments in software engineering for systems-of-systems and software ecosystems.pdf; /Users/szymon/Zotero/storage/7ZP45V6K/S0164121226000531.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BCVXTMGT","journalArticle","2025","","Pytester: Deep reinforcement learning for text-to-testcase generation","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2025.112381","https://www.sciencedirect.com/science/article/pii/S0164121225000494","Test-driven development (TDD) is a widely-employed software development practice that mandates writing test cases based on a textual description befor…","2025-06-01","2026-03-07 17:13:14","2026-03-07 17:13:14","2026-03-07 17:13:14","112381","","","224","","","Pytester","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/MDCNDBU7/2025 - Pytester Deep reinforcement learning for text-to-testcase generation.pdf; /Users/szymon/Zotero/storage/TSZBWFM6/S0164121225000494.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y6A9A475","journalArticle","2024","","Integrating human-centric automation and sustainability through the NAToRM framework: A neuromorphic computing approach for resilient industry 5.0 supply chains","International Journal of Information Management Data Insights","","2667-0968","10.1016/j.jjimei.2024.100278","https://www.sciencedirect.com/science/article/pii/S2667096824000673","Industry 5.0 supply chains face critical challenges in effectively managing the rapidly growing volume, variety, velocity, and veracity of big data wh…","2024-11-01","2026-03-07 17:14:02","2026-03-07 17:14:02","2026-03-07 17:14:02","100278","","2","4","","","Integrating human-centric automation and sustainability through the NAToRM framework","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/N4VPMTYB/Williamson and Prybutok - 2024 - Integrating human-centric automation and sustainability through the NAToRM framework A neuromorphic.pdf; /Users/szymon/Zotero/storage/5WM42JUX/S2667096824000673.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7DY7MKBG","journalArticle","2026","","Novel framework for automated testing of ill-defined human–robot interaction environments","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2025.112654","https://www.sciencedirect.com/science/article/pii/S0164121225003231","As automated systems advance in complexity, comprehensive testing becomes crucial, particularly for human–robot interaction (HRI) environments where h…","2026-01-01","2026-03-07 17:14:53","2026-03-07 17:14:53","2026-03-07 17:14:53","112654","","","231","","","","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/BMCX2KUD/2026 - Novel framework for automated testing of ill-defined human–robot interaction environments.pdf; /Users/szymon/Zotero/storage/PUTB8FVJ/S0164121225003231.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5I6C77X6","journalArticle","2025","","Human-understandable explanation for software vulnerability prediction","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2025.112455","https://www.sciencedirect.com/science/article/pii/S0164121225001232","Recent advances in deep learning have significantly improved the performance of software vulnerability prediction (SVP). To enhance trustworthiness, t…","2025-10-01","2026-03-07 17:15:24","2026-03-07 17:15:24","2026-03-07 17:15:24","112455","","","228","","","","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/MLKVVUEF/2025 - Human-understandable explanation for software vulnerability prediction.pdf; /Users/szymon/Zotero/storage/MEY4JENF/S0164121225001232.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BIVTRF65","journalArticle","2025","","Runtime defect prediction of industrial business processes: A focused look at real-life SAP systems","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2024.112306","https://www.sciencedirect.com/science/article/pii/S0164121224003509","Business process operations are the dominant logic underpinning most of the service-based applications currently in use. Situated in the field of SAP …","2025-04-01","2026-03-07 17:15:53","2026-03-07 17:15:53","2026-03-07 17:15:53","112306","","","222","","","Runtime defect prediction of industrial business processes","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/8A9RG33K/2025 - Runtime defect prediction of industrial business processes A focused look at real-life SAP systems.pdf; /Users/szymon/Zotero/storage/FU8DG5NN/S0164121224003509.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TT396N23","journalArticle","2026","","Runtime composition in dynamic system of systems: A systematic review of challenges, solutions, tools, and evaluation methods","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2025.112661","https://www.sciencedirect.com/science/article/pii/S0164121225003309","Context:Modern Systems of Systems (SoSs) increasingly operate in dynamic environments (e.g., smart cities, autonomous vehicles) where runtime composit…","2026-02-01","2026-03-07 17:16:18","2026-03-07 17:16:18","2026-03-07 17:16:18","112661","","","232","","","Runtime composition in dynamic system of systems","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/RTA7IRPT/2026 - Runtime composition in dynamic system of systems A systematic review of challenges, solutions, tool.pdf; /Users/szymon/Zotero/storage/5ENV8VUX/S0164121225003309.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SS34JB4D","journalArticle","2024","","Architecting ML-enabled systems: Challenges, best practices, and design decisions","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2023.111860","https://www.sciencedirect.com/science/article/pii/S0164121223002558","Machine learning is increasingly used in a wide set of applications ranging from recommendation engines to autonomous systems through business intelli…","2024-01-01","2026-03-07 17:16:46","2026-03-07 17:16:46","2026-03-07 17:16:46","111860","","","207","","","Architecting ML-enabled systems","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/73NX5SEU/2024 - Architecting ML-enabled systems Challenges, best practices, and design decisions.pdf; /Users/szymon/Zotero/storage/G7GWWNTX/S0164121223002558.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XRDWJV6R","journalArticle","2024","","Cryptocurrency trading: A systematic mapping study","International Journal of Information Management Data Insights","","2667-0968","10.1016/j.jjimei.2024.100240","https://www.sciencedirect.com/science/article/pii/S2667096824000296","Cryptocurrency's unique features – decentralisation, anonymity, and diversification – have propelled it into the spotlight, attracting both investors …","2024-11-01","2026-03-07 17:17:11","2026-03-07 17:17:11","2026-03-07 17:17:11","100240","","2","4","","","Cryptocurrency trading","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/7XPMFQ7Y/2024 - Cryptocurrency trading A systematic mapping study.pdf; /Users/szymon/Zotero/storage/T6XIUQZW/S2667096824000296.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEXD34BU","journalArticle","2026","","Evolving reservoir computers reveal bidirectional coupling between predictive power and emergent dynamics","Patterns","","2666-3899","10.1016/j.patter.2025.101457","https://www.sciencedirect.com/science/article/pii/S2666389925003058","Biological neural networks perform complex computations to predict their environment, far exceeding the capabilities of individual neurons. Here, we a…","2026-02-06","2026-03-07 17:17:37","2026-03-07 17:17:37","2026-03-07 17:17:37","101457","","","","","","","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/Z8GIYQ3U/2026 - Evolving reservoir computers reveal bidirectional coupling between predictive power and emergent dyn.pdf; /Users/szymon/Zotero/storage/83JJTMSK/S2666389925003058.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6387Z24N","journalArticle","2025","","Towards resource-efficient reactive and proactive auto-scaling for microservice architectures","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2025.112390","https://www.sciencedirect.com/science/article/pii/S0164121225000585","Microservice architectures have become increasingly popular in both academia and industry, providing enhanced agility, elasticity, and maintainability…","2025-07-01","2026-03-07 17:26:19","2026-03-07 17:26:19","2026-03-07 17:26:19","112390","","","225","","","","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/5YK7VAHJ/2025 - Towards resource-efficient reactive and proactive auto-scaling for microservice architectures.pdf; /Users/szymon/Zotero/storage/GGD6QEXP/S0164121225000585.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3W5CEGBS","journalArticle","2026","","“Digital Camouflage”: The LLVM challenge in LLM-based malware detection","Journal of Systems and Software","","0164-1212","10.1016/j.jss.2025.112646","https://www.sciencedirect.com/science/article/pii/S0164121225003152","Large Language Models (LLMs) have emerged as promising tools for malware detection by analyzing code semantics, identifying vulnerabilities, and adapt…","2026-01-01","2026-03-07 17:27:05","2026-03-07 17:27:05","2026-03-07 17:27:05","112646","","","231","","","“Digital Camouflage”","","","","","Elsevier","","en-US","","","","","www.sciencedirect.com","","","","/Users/szymon/Zotero/storage/ZF4N2L22/2026 - “Digital Camouflage” The LLVM challenge in LLM-based malware detection.pdf; /Users/szymon/Zotero/storage/66QID4U5/S0164121225003152.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
